FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName,NumberofReservations,PostalCode,AddressStateCode,demand,Cluster
232836,131,1106.0,TOLLGATE,-121.90527800000001,45.321944,14,"CAMPING,FISHING,BIKING,HIKING,HISTORIC & CULTURAL SITE",2082,OR,,148.71428571428572,4
232837,131,1106.0,CAMP CREEK,-121.864722,45.303056,24,"CAMPING,FISHING,BIKING,HIKING,VISITOR CENTER",4046,OR,,168.58333333333334,8
232838,131,1106.0,LOST CREEK,-121.83444399999999,45.381944,15,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING",2541,OR,,169.4,8
232839,131,1106.0,FISH CREEK (OR),-122.15166699999999,45.158889,24,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS",2580,OR,,107.5,4
232840,131,1106.0,RIVERSIDE (OR),-122.060556,45.043333000000004,16,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS",1943,OR,,121.4375,4
232841,131,1106.0,LAZY BEND,-122.206667,45.191111,22,"BOATING,CAMPING,FISHING,WATER SPORTS",3441,OR,,156.4090909090909,4
232842,131,1106.0,LOCKABY,-122.151389,45.165833,30,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS",2523,OR,,84.1,7
232843,131,1106.0,ARMSTRONG,-122.15166699999999,45.162778,11,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS",1764,OR,,160.36363636363637,8
232844,131,1106.0,RIPPLEBROOK,-122.04055600000001,45.079722,14,"CAMPING,FISHING,WATER SPORTS",2654,OR,,189.57142857142858,9
232845,131,1106.0,RAINBOW (OR),-122.043333,45.0775,17,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS",1694,OR,,99.6470588235294,7
232846,131,1106.0,SUNSTRIP,-122.109528,45.152621999999994,8,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS",1151,OR,,143.875,4
232847,131,1106.0,ROARING RIVER,-122.12166699999999,45.167221999999995,14,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS",1342,OR,,95.85714285714286,7
232848,131,1106.0,FROG LAKE,-121.692222,45.2225,32,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",5479,OR,,171.21875,8
232849,131,1106.0,CLEAR LAKE (OR),-121.696389,45.181111,28,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,WINTER SPORTS,SWIMMING SITE",5851,OR,,208.96428571428572,9
232850,131,1106.0,RAAB,-122.06944399999999,45.022222,6,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS",515,OR,,85.83333333333333,2
232851,131,1106.0,INDIAN HENRY,-122.073889,45.108056,26,"CAMPING,FISHING,HIKING,DAY USE AREA,WATER SPORTS",2755,OR,,105.96153846153847,4
232852,131,1117.0,North Fork Campground (WA),-121.787778,46.450833,18,"CAMPING,FISHING,BIKING,HIKING,HUNTING",1168,WA,98377,64.88888888888889,7
232853,131,1117.0,Iron Creek Campground,-121.986944,46.429722,97,CAMPING,7829,WA,98377,80.71134020618557,7
232854,131,1106.0,KINGFISHER,-122.089722,44.976944,23,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS",2749,OR,,119.52173913043478,1
232855,131,1117.0,Tower Rock Campground ,-121.86805600000001,46.445,22,"CAMPING,FISHING",1213,WA,98377,55.13636363636363,7
232856,131,1106.0,LAKE HARRIET ,-121.956944,45.073611,7,"CAMPING,FISHING,PICNICKING,DAY USE AREA,PHOTOGRAPHY",1168,OR,,166.85714285714286,9
232857,131,1117.0,Adams Fork Campground,-121.64694399999999,46.338889,24,"CAMPING,FISHING,BIKING,HIKING,HUNTING,HORSEBACK RIDING",1727,WA,98377,71.95833333333333,7
232858,131,1077.0,LOGGER CAMPGROUND,-120.128611,39.466389,197,"BOATING,CAMPING,FISHING,HIKING,MOUNTAIN BIKING,SWIMMING,KAYAKING,WATER ACTIVITIES,INTERPRETIVE PROGRAMS,OBSERVATION SITE,AMPHITHEATER",23656,CA,96161,120.08121827411168,4
232859,131,1077.0,EMIGRANT GROUP,-120.11638899999998,39.470556,4,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING,KAYAKING",324,CA,96161,81.0,2
232860,131,1117.0,Walupt Lake Campground,-121.473611,46.423056,42,"BOATING,CAMPING,FISHING,SWIMMING SITE",3372,WA,98377,80.28571428571429,7
232861,131,1117.0,Takhlakh Lake Campground ,-121.598611,46.280833,54,"CAMPING,FISHING,HIKING,HUNTING",5802,WA,98377,107.44444444444444,2
232862,131,1117.0,Paradise Creek campground,-121.93666699999999,45.95,41,"CAMPING,FISHING,HIKING,HUNTING",3354,WA,98610,81.8048780487805,7
232863,131,1106.0,JOE GRAHAM HORSE CAMPGROUND,-121.745833,45.100278,14,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE",817,OR,,58.357142857142854,3
232864,131,1117.0,Beaver Campground,-121.956944,45.856111,24,"CAMPING,HIKING,BIRDING,WATER ACCESS,KAYAKING,FISH HATCHERY",2253,WA,98610,93.875,7
232865,131,1106.0,PINE POINT ,-121.793056,45.109444,25,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,WATER ACCESS,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,STAR GAZING,WATER ACTIVITIES,PADDLING,NON-MOTORIZED BOATING,BERRY PICKING,MOTOR BOAT,INTERPRETIVE PROGRAMS,AMPHITHEATER,CRAWFISHING,SAILING,EVENING PROGRAMS",4488,OR,,179.52,1
232866,131,1106.0,GONE CREEK ,-121.775278,45.11277800000001,46,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,STAR GAZING,WATER ACTIVITIES,SWIMMING SITE,PADDLING,NON-MOTORIZED BOATING,BERRY PICKING,MOTOR BOAT,INTERPRETIVE PROGRAMS,AMPHITHEATER,CRAWFISHING,SAILING,EVENING PROGRAMS",7071,OR,,153.7173913043478,1
232867,131,1106.0,HOODVIEW ,-121.793056,45.109444,42,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,STAR GAZING,WATER ACTIVITIES,PADDLING,NON-MOTORIZED BOATING,BERRY PICKING,MOTOR BOAT,INTERPRETIVE PROGRAMS,AMPHITHEATER,CRAWFISHING,SAILING,EVENING PROGRAMS",8381,OR,,199.54761904761904,5
232868,131,1106.0,OAK FORK ,-121.770556,45.115278,47,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,MOUNTAIN BIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,KAYAKING,CANOEING,STAR GAZING,WATER ACTIVITIES,SWIMMING SITE,PADDLING,VISITOR CENTER,NON-MOTORIZED BOATING,BERRY PICKING,INTERPRETIVE PROGRAMS,AMPHITHEATER,CRAWFISHING,SAILING",7025,OR,,149.46808510638297,1
232869,131,1077.0,COLD CREEK,-120.314722,39.54277800000001,13,"CAMPING,FISHING,HIKING,SWIMMING SITE",405,CA,96162,31.153846153846153,7
232870,131,1106.0,CLACKAMAS LAKE,-121.747222,45.095833,45,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE",3573,OR,,79.4,7
232871,131,1077.0,COTTONWOOD CREEK,-120.31638899999999,39.549444,47,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING",2035,CA,96126,43.297872340425535,7
232872,131,1106.0,LITTLE CRATER LAKE,-121.745833,45.1475,15,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC & CULTURAL SITE",2286,OR,,152.4,8
232873,131,1106.0,ROCK CREEK (OR),-121.38416699999999,45.2175,33,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,VISITOR CENTER",3702,OR,,112.18181818181819,4
232874,131,2025.0,WILLIAM KENT CAMPGROUND,-120.15611100000001,39.138333,79,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,SWIMMING SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",20445,CA,96158,258.7974683544304,9
232875,131,2025.0,KASPIAN CAMPGROUND,-120.15861100000001,39.114444,9,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",2842,CA,96158,315.77777777777777,9
232876,131,2025.0,MEEKS BAY,-120.12361100000001,39.037778,36,"BOATING,CAMPING,BIKING,SWIMMING SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",13096,CA,96158,363.77777777777777,9
232877,131,1074.0,SWEETWATER,-119.352222,37.365,10,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",871,CA,,87.1,7
232878,131,1074.0,FORKS CAMPGROUND,-119.57,37.313056,24,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",6965,CA,93604,290.2083333333333,9
232879,131,1074.0,TEXAS FLATS,-119.581667,37.392778,4,"CAMPING,HIKING",168,CA,,42.0,3
232880,131,1074.0,KELTY MEADOW,-119.543889,37.440278,9,"CAMPING,HIKING",2191,CA,,243.44444444444446,9
232881,131,1074.0,SOQUEL CAMPGROUND,-119.560556,37.405,11,"CAMPING,HIKING",2308,CA,,209.8181818181818,9
232882,131,1074.0,CHILKOOT,-119.53861100000002,37.36277800000001,20,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",1759,CA,,87.95,7
232883,131,1077.0,GRANITE FLAT (CALIFORNIA),-120.20361100000001,39.299167,68,"CAMPING,FISHING,BIKING,HIKING,MOUNTAIN BIKING,WATER SPORTS,SWIMMING",8280,CA,96161,121.76470588235294,4
232884,131,1077.0,SILVER CREEK-TRUCKEE,-120.200833,39.223056,26,"CAMPING,FISHING,BIKING,HIKING,WATER ACCESS,MOUNTAIN BIKING,WATER ACTIVITIES,SWIMMING SITE",4778,CA,96161,183.76923076923077,8
232887,131,1077.0,SHIRTTAIL CREEK,-120.784722,39.144444,36,"BOATING,CAMPING,FISHING,HIKING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,WATER ACTIVITIES,NON-MOTORIZED BOATING",3338,CA,95631,92.72222222222223,7
232888,131,1077.0,GIANT GAP,-120.792222,39.138889,26,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",4904,CA,95631,188.6153846153846,9
232889,131,1072.0,CAMP THREE CAMPGROUND,-118.45277800000001,35.806667,53,"BOATING,CAMPING,FISHING,HIKING",6420,CA,93238,121.13207547169812,4
232890,131,1072.0,FAIRVIEW CAMPGROUND,-118.492222,35.928889,55,CAMPING,7180,CA,93238,130.54545454545453,4
232891,131,1072.0,GOLDLEDGE CAMPGROUND,-118.45638899999999,35.877778,33,"BOATING,CAMPING",3972,CA,93238,120.36363636363636,4
232892,131,16822.0,Indian Creek (WA),-121.2425,46.645,39,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,SWIMMING SITE",2712,WA,98937,69.53846153846153,7
232893,131,1072.0,COY FLAT,-118.61805600000001,36.129166999999995,18,"CAMPING,FISHING,HIKING",1955,CA,,108.61111111111111,4
232894,131,1114.0,PACKARD CREEK ,-122.43166699999999,43.699721999999994,38,"BOATING,FISHING,HIKING,SWIMMING",1592,OR,,41.89473684210526,7
232895,131,1117.0,Peterson Prairie Campground,-121.66083300000001,45.969444,30,"CAMPING,WILDLIFE VIEWING",1692,WA,98610,56.4,7
232896,131,1117.0,North Fork Bear Group Camp,-121.787778,46.450833,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING",97,WA,98377,97.0,2
232897,131,1117.0,North Fork Beaver Group Camp,-121.787778,46.450833,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING",75,WA,98377,75.0,2
232898,131,1117.0,North Fork Elk Group Camp,-121.78888899999998,46.4525,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING",92,WA,98377,92.0,2
232900,131,14492.0,OGDEN GROUP,-121.42333300000001,43.728333,2,CAMPING,160,OR,97701,80.0,0
232901,131,1066.0,CHRISTIE CAMPGROUND,-120.838783,40.566389,115,CAMPING,2191,CA,96130,19.05217391304348,6
232902,131,1066.0,MERRILL CAMPGROUND,-120.81200600000001,40.548119,301,"CAMPING,BIKING,SWIMMING SITE",11480,CA,96130,38.13953488372093,3
232906,131,1074.0,LOWER BILLY CREEK,-119.227778,37.238056,10,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING SITE,INTERPRETIVE PROGRAMS",2112,CA,93634,211.2,5
232907,131,1077.0,LOWER LITTLE TRUCKEE,-120.23638899999999,39.485556,15,"CAMPING,FISHING,HIKING,HUNTING,MOUNTAIN BIKING,SCENIC DRIVE",868,CA,96126,57.86666666666667,7
232908,131,1077.0,UPPER LITTLE TRUCKEE,-120.243889,39.490833,21,"CAMPING,FISHING,BIKING,HIKING,WATER ACCESS,HUNTING,SCENIC DRIVE",1613,CA,96126,76.80952380952381,7
232909,131,1074.0,CRANE VALLEY,-119.585278,37.333056,7,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",80,CA,93604,11.428571428571429,0
232910,131,1074.0,RECREATION POINT,-119.57777800000001,37.328610999999995,4,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",465,CA,93604,116.25,2
232911,131,1074.0,WISHON BASS LAKE,-119.53388899999999,37.297222,44,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",8449,CA,93604,192.02272727272728,8
232912,131,1074.0,CEDAR BLUFF,-119.54416699999999,37.307778000000006,22,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",3266,CA,93604,148.45454545454547,4
232913,131,1070.0,LONE ROCK (CA),-120.617222,40.195278,83,"BOATING,CAMPING,FISHING,BIKING,SWIMMING SITE,INTERPRETIVE PROGRAMS",3053,CA,,36.78313253012048,3
232914,131,1070.0,LONG POINT (CA),-120.578333,40.178333,33,"CAMPING,FISHING,BIKING,SWIMMING SITE",2360,CA,,71.51515151515152,0
232915,131,1070.0,BOULDER CREEK (CA),-120.611944,40.18333300000001,35,"BOATING,CAMPING,FISHING,BIKING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS",1511,CA,95984,43.17142857142857,7
232916,131,1066.0,WEST EAGLE CAMPGROUND,-120.78138899999999,40.548611,2,"BOATING,CAMPING,WILDLIFE VIEWING,HIKING,WATER SPORTS,WINTER SPORTS,SWIMMING SITE",103,CA,96130,51.5,0
233096,131,1073.0,HIRZ BAY GROUP 1,-122.253056,40.866667,1,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS",61,CA,96051,61.0,0
233097,131,1073.0,HIRZ BAY GROUP 2,-122.253056,40.866667,1,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS",86,CA,96051,86.0,0
233101,131,1064.0,ASPEN GROUP (INYO),-118.71194399999999,37.523610999999995,1,CAMPING,84,CA,,84.0,2
233102,131,1029.0,ROBINSON CREEK SOUTH,-119.3175,38.186111,26,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA",2974,CA,93517,114.38461538461539,0
233103,131,1117.0,Panther Creek campground,-121.879722,45.819722,33,"CAMPING,FISHING,HIKING,HUNTING",3145,WA,98610,95.3030303030303,7
233104,131,1063.0,VAN VLECK BUNKHOUSE,-120.325,38.929167,1,"CAMPING,FISHING,HIKING,HORSEBACK RIDING,WINTER SPORTS",190,CA,95709,190.0,1
233110,131,1110.0,TAHKENITCH CAMPGROUND,-124.1475,43.79638900000001,29,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING",1521,OR,97467,52.44827586206897,7
233111,131,1110.0,TYEE CAMPGROUND,-124.12166699999999,43.881944,14,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING",950,OR,97467,67.85714285714286,7
233112,131,1110.0,EEL CREEK CAMPGROUND,-124.184722,43.583056,51,"CAMPING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY",4519,OR,97467,88.6078431372549,7
233113,131,14492.0,WINDY GROUP CAMP,-122.03027800000001,43.460833,1,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",50,OR,97733,50.0,2
233114,131,1118.0,Boardman Group Camp,-121.676667,48.07,1,CAMPING,106,WA,,106.0,2
233115,131,1113.0,UNION CREEK CAMPGROUND,-118.018611,44.696944,59,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,BIRDING,MOUNTAIN BIKING,WATER SPORTS,KAYAKING,CANOEING,SWIMMING SITE,PADDLE BOATING,JET SKIING,WATER SKIING,MOTOR BOAT,SAILING",5277,OR,97867,89.44067796610169,7
233130,131,1077.0,LITTLE LASIER MEADOWS CAMPGROUND,-120.515556,39.490556,10,"BOATING,CAMPING,FISHING,HIKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,NON-MOTORIZED BOATING",578,CA,96126,57.8,6
233133,131,1114.0,TIMBER BUTTE CABIN,-122.5725,43.925833000000004,1,"CAMPING,WILDLIFE VIEWING,BIRDING,HUNTING",430,OR,97492,430.0,1
233136,131,1113.0,Anthony Lake,-118.233553,44.963192,19,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,BACKPACKING,MOUNTAIN BIKING,CANOEING",1473,OR,97867,77.52631578947368,7
233142,131,1075.0,BOISE CREEK,-123.65833300000001,40.944722,17,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",966,CA,95573,56.8235294117647,4
233143,131,16822.0,COTTONWOOD CABIN,-120.642222,48.021944,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING",192,WA,98822,192.0,1
233153,126,1854.0,Eagleview Group Campground (Reservation),-123.49305600000001,43.497778000000004,1,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",81,OR,97462,81.0,2
233154,126,1854.0,Lone Pine Group Campground (Reservation),-122.946389,43.383611,1,"CAMPING,BIKING,WATER SPORTS,FISH HATCHERY",68,OR,97447,68.0,2
233161,131,1068.0,MASTERSON GROUP CAMPGROUND,-122.847222,39.73777800000001,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,HUNTING,CANOEING,PADDLE BOATING,NON-MOTORIZED BOATING",109,CA,95979-0160,109.0,2
233162,131,1068.0,GRAY PINE GROUP CAMPGROUND,-122.653333,39.357222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,MOUNTAIN BIKING,OFF HIGHWAY VEHICLE,OFF ROAD VEHICLE TRAILS,RECREATIONAL VEHICLES",87,CA,95979-0160,87.0,7
233180,131,1077.0,LEWIS at FRENCH MEADOWS,-120.416944,39.130278000000004,34,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING,KAYAKING,CANOEING,SCENIC DRIVE,NON-MOTORIZED BOATING",1991,CA,75631,58.55882352941177,7
233182,131,1072.0,SANDY FLAT,-118.52555600000001,35.574444,32,"CAMPING,FISHING",3852,CA,,120.375,4
233186,131,1108.0,HART-TISH PARK at APPLEGATE LAKE,-123.11444399999999,42.054722,16,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS",1380,OR,97530,86.25,7
233192,131,14492.0,Cinder Hill Campground,-121.200278,43.736944,110,"BOATING,CAMPING,FISHING,BIKING,HIKING",6486,OR,97701,58.96363636363636,6
233193,131,14492.0,Gull Point Campground,-121.76319199999999,43.703342,80,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",5917,OR,97701,73.9625,6
233194,131,14492.0,Chief Paulina Horse Camp,-121.255,43.703610999999995,14,"HIKING,HORSEBACK RIDING,HORSE CAMPING",555,OR,97701,39.642857142857146,6
233195,131,14492.0,Trapper Creek Campground,-122.045,43.5825,28,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",3093,OR,97733,110.46428571428571,6
233196,131,14492.0,Paulina Lake Campground,-121.27611100000001,43.711944,67,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",6252,OR,97701,93.31343283582089,7
233197,131,14492.0,SMILING RIVER CAMPGROUND,-121.640556,44.493333,34,"CAMPING,FISHING,BIKING,HIKING",4636,OR,97759,136.35294117647058,0
233198,131,14492.0,CAMP SHERMAN CAMPGROUND,-121.63916699999999,44.481944,15,"BOATING,CAMPING,FISHING,BIKING,HIKING",2569,OR,97759,171.26666666666668,9
233209,131,1114.0,FOX CREEK GROUP CAMP,-122.04861100000001,44.783056,1,"CAMPING,FISHING,SWIMMING SITE",96,OR,97360,96.0,2
233215,131,14492.0,Little Lava Lake,-121.761697,43.910117,16,"CAMPING,FISHING",2052,OR,97701,128.25,4
233217,131,14492.0,BIG RIVER,-121.49861100000001,43.818333,13,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",1472,OR,97701,113.23076923076923,4
233218,131,1075.0,FIR COVE CAMPGROUND,-123.403056,40.344167,14,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS",663,CA,95526,47.357142857142854,3
233225,131,14492.0,SPRING,-122.016667,43.461667,62,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,VISITOR CENTER",4017,OR,97733,64.79032258064517,6
233235,131,1064.0,REVERSED CREEK CAMPGROUND,-119.084275,37.770331,16,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",2254,CA,,140.875,5
233236,131,1113.0,MUD LAKE CAMPGROUND,-118.231944,44.964444,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING",74,OR,97867,74.0,6
233248,131,1105.0,SHORT CREEK GUARD STATION,-118.401389,44.271389,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,SNOWMOBILING",207,OR,97869,207.0,1
233249,131,1105.0,SUNSHINE GUARD STATION,-118.700556,44.661389,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING",248,OR,97869 ,248.0,5
233256,131,1073.0,CAMP 4 GROUP CAMPGROUND,-121.98388899999999,41.23388900000001,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING",232,CA,96057,232.0,1
233257,128,2803.0,MANZANITA LAKE CAMPING CABINS,-121.561944,40.53,20,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,HISTORIC & CULTURAL SITE,KAYAKING,CANOEING,SWIMMING SITE,PADDLE BOATING,OTHER RECREATION CONCESSION SITE,AMPHITHEATER",5851,CA,96020,292.55,5
233258,131,1114.0,RIVERSIDE AT DETROIT,-121.945333,44.642419,37,"FISHING,HIKING,BIRDING",2150,OR,97342,58.108108108108105,7
233259,131,1114.0,CLEATOR BEND,-121.99941899999999,44.777986,1,FISHING,76,OR,,76.0,2
233283,131,1061.0,PYRAMID LAKE - LOS ALAMOS CAMPGROUND,-118.766667,34.65,93,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",7164,CA,,77.03225806451613,7
233285,131,1063.0,PONDEROSA COVE CAMPGROUND,-120.602778,38.874167,1,CAMPING,117,CA,,117.0,2
233296,131,1070.0,BLACK MOUNTAIN LOOKOUT,-120.32111100000002,40.115278,1,"CAMPING,WILDLIFE VIEWING,HIKING,INTERPRETIVE PROGRAMS",357,CA,96103,357.0,1
233297,131,1118.0,Swift Creek Campground,-121.65722199999999,48.728889,41,"BOATING,CAMPING,FISHING,PICNICKING,SWIMMING,KAYAKING,CANOEING",4449,WA,,108.51219512195122,4
233300,131,1062.0,OBSERVATORY CAMPGROUND,-116.878611,33.341667,28,"CAMPING,HIKING,DAY USE AREA",4860,CA,,173.57142857142858,9
233301,131,1114.0,BREITENBUSH CAMPGROUND,-121.99148899999999,44.7814,30,"BOATING,FISHING,WATER SPORTS,SWIMMING",2614,OR,97342 ,87.13333333333334,7
233303,131,1062.0,FRY CREEK CAMPGROUND,-116.88,33.345,12,CAMPING,1650,CA,,137.5,4
233305,131,1106.0,OLALLIE LAKE GUARD STATION CABIN,-121.790278,44.813889,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,BIRDING,BACKPACKING,CANOEING,BERRY PICKING",152,OR,97023,152.0,1
233314,130,478.0,TRIMMER CAMPGROUND,-119.29361100000001,36.904444,10,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE",1173,CA,93649,117.3,4
233322,131,1112.0,ACKER ROCK LOOKOUT,-122.64561100000002,43.052306,1,"CAMPING,WILDLIFE VIEWING,HIKING",141,OR,97484,141.0,2
233323,131,1106.0,SPRING DRIVE RV CAMPGROUND,-121.5325,45.125278,8,CAMPING,1064,OR,97037,133.0,4
233325,131,1072.0,GROUSE VALLEY,-118.810278,36.30027800000001,3,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING",239,CA,93265,79.66666666666667,6
233329,131,1106.0,TILLY JANE GUARD STATION,-121.64805600000001,45.398889000000004,1,"CAMPING,HIKING,HISTORIC & CULTURAL SITE,WILDERNESS,WINTER SPORTS,MOUNTAIN CLIMBING,SKIING,ICE CLIMBING,SLEDDING",39,OR,97041,39.0,2
233339,131,1114.0,SLIDE CREEK,-122.224722,44.074721999999994,15,"BOATING,FISHING,WILDLIFE VIEWING,BIRDING,WATER SPORTS,SWIMMING",1027,OR,97413,68.46666666666667,7
233340,131,1114.0,DELTA,-122.281667,44.163610999999996,37,"FISHING,PICNICKING,DAY USE AREA,RAFTING",2280,OR,97413,61.62162162162162,7
233341,131,1114.0,MONA ,-122.262969,44.2011,19,"FISHING,PICNICKING,CANOEING",1457,OR,97413,76.6842105263158,7
233344,131,1073.0,MARY SMITH CAMPGROUND,-122.915278,40.926111,18,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING",2556,CA,96003,142.0,4
233345,131,1073.0,ALPINE VIEW CAMPGROUND,-122.76581399999999,40.887064,53,"CAMPING,FISHING,HIKING,WATER SPORTS",1777,CA,96003,33.528301886792455,7
233346,131,1073.0,ACKERMAN CAMPGROUND,-122.771667,40.785556,50,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING",1019,CA,96003,20.38,7
