FacilityID,CampsiteType,CampsiteID
234362,TENT ONLY NONELECTRIC,27
234363,CABIN NONELECTRIC,1
234364,CABIN NONELECTRIC,1
234365,CABIN NONELECTRIC,1
234366,CABIN NONELECTRIC,1
234367,CABIN NONELECTRIC,1
234368,CABIN NONELECTRIC,1
234370,GROUP TENT ONLY AREA NONELECTRIC,4
234372,CABIN NONELECTRIC,1
234373,CABIN NONELECTRIC,1
234374,EQUESTRIAN ELECTRIC,4
234374,GROUP EQUESTRIAN,2
234375,CABIN NONELECTRIC,1
234376,CABIN NONELECTRIC,1
234377,CABIN NONELECTRIC,1
234378,CABIN NONELECTRIC,1
234379,CABIN ELECTRIC,1
234380,GROUP STANDARD AREA NONELECTRIC,1
234381,GROUP STANDARD AREA NONELECTRIC,1
234381,MANAGEMENT,1
234381,STANDARD NONELECTRIC,19
234382,GROUP STANDARD NONELECTRIC,3
234382,STANDARD NONELECTRIC,20
234382,TENT ONLY NONELECTRIC,4
234383,CABIN NONELECTRIC,1
234384,CABIN NONELECTRIC,1
234385,MANAGEMENT,1
234386,CABIN NONELECTRIC,1
234387,CABIN NONELECTRIC,1
234388,CABIN NONELECTRIC,1
234389,CABIN NONELECTRIC,1
234390,LOOKOUT,1
234391,CABIN NONELECTRIC,1
234392,CABIN NONELECTRIC,1
234395,CABIN NONELECTRIC,1
234397,CABIN NONELECTRIC,1
234398,CABIN ELECTRIC,1
234399,LOOKOUT,1
234400,GROUP STANDARD AREA NONELECTRIC,2
234400,STANDARD NONELECTRIC,9
234401,GROUP STANDARD AREA NONELECTRIC,4
234401,STANDARD NONELECTRIC,12
234402,CABIN ELECTRIC,1
234403,CABIN NONELECTRIC,1
234404,CABIN NONELECTRIC,1
234405,CABIN ELECTRIC,1
234406,CABIN NONELECTRIC,1
234407,GROUP STANDARD NONELECTRIC,1
234409,CABIN NONELECTRIC,1
234410,CABIN ELECTRIC,1
234412,CABIN ELECTRIC,1
234413,CABIN ELECTRIC,1
234414,CABIN ELECTRIC,1
234415,CABIN NONELECTRIC,1
234416,CABIN NONELECTRIC,1
234417,CABIN ELECTRIC,1
234418,CABIN NONELECTRIC,1
234419,CABIN ELECTRIC,1
234420,CABIN ELECTRIC,1
234421,CABIN ELECTRIC,1
234422,CABIN NONELECTRIC,1
234423,CABIN NONELECTRIC,1
234424,EQUESTRIAN NONELECTRIC,10
234425,CABIN NONELECTRIC,1
234426,CABIN NONELECTRIC,1
234427,CABIN NONELECTRIC,1
234428,CABIN NONELECTRIC,1
234429,CABIN NONELECTRIC,1
234430,CABIN NONELECTRIC,1
234431,CABIN ELECTRIC,1
234432,CABIN NONELECTRIC,1
234433,LOOKOUT,1
234434,CABIN NONELECTRIC,1
234435,CABIN NONELECTRIC,1
234436,CABIN NONELECTRIC,1
234438,CABIN NONELECTRIC,1
234439,CABIN ELECTRIC,1
234440,GROUP STANDARD NONELECTRIC,1
234441,GROUP STANDARD NONELECTRIC,2
234441,STANDARD NONELECTRIC,19
234441,TENT ONLY NONELECTRIC,3
234442,GROUP TENT ONLY AREA NONELECTRIC,4
234443,GROUP STANDARD AREA NONELECTRIC,1
234445,CABIN NONELECTRIC,1
234446,GROUP STANDARD AREA NONELECTRIC,1
234447,CABIN NONELECTRIC,1
234448,CABIN NONELECTRIC,1
234449,CABIN NONELECTRIC,1
234450,GROUP STANDARD AREA NONELECTRIC,1
234451,CABIN NONELECTRIC,1
234452,GROUP STANDARD NONELECTRIC,1
234453,CABIN NONELECTRIC,1
234454,CABIN ELECTRIC,1
234455,STANDARD NONELECTRIC,21
234456,CABIN NONELECTRIC,1
234457,CABIN NONELECTRIC,1
234458,CABIN ELECTRIC,1
234459,CABIN NONELECTRIC,1
234460,GROUP STANDARD ELECTRIC,3
234461,CABIN NONELECTRIC,1
234462,CABIN NONELECTRIC,1
234465,GROUP SHELTER NONELECTRIC,1
234465,GROUP STANDARD NONELECTRIC,2
234465,STANDARD NONELECTRIC,31
234465,TENT ONLY NONELECTRIC,5
234466,GROUP SHELTER ELECTRIC,1
234467,CABIN NONELECTRIC,1
234469,CABIN ELECTRIC,1
234469,GROUP TENT ONLY AREA NONELECTRIC,1
234469,STANDARD ELECTRIC,5
234469,STANDARD NONELECTRIC,4
234469,TENT ONLY NONELECTRIC,6
234472,GROUP SHELTER NONELECTRIC,1
234472,GROUP STANDARD NONELECTRIC,1
234472,MANAGEMENT,1
234472,STANDARD NONELECTRIC,38
234474,STANDARD NONELECTRIC,23
234475,GROUP STANDARD NONELECTRIC,1
234475,STANDARD ELECTRIC,14
234475,STANDARD NONELECTRIC,15
234476,GROUP STANDARD AREA NONELECTRIC,1
234477,CABIN NONELECTRIC,1
234478,MANAGEMENT,2
234478,STANDARD ELECTRIC,50
234479,EQUESTRIAN NONELECTRIC,18
234480,GROUP STANDARD NONELECTRIC,1
234480,STANDARD NONELECTRIC,38
234480,TENT ONLY NONELECTRIC,1
234482,CABIN NONELECTRIC,1
234483,CABIN NONELECTRIC,1
234484,GROUP STANDARD NONELECTRIC,2
234484,STANDARD NONELECTRIC,26
234485,GROUP STANDARD NONELECTRIC,1
234485,STANDARD NONELECTRIC,22
234486,GROUP STANDARD NONELECTRIC,1
234486,STANDARD NONELECTRIC,39
234488,GROUP STANDARD NONELECTRIC,2
234488,STANDARD NONELECTRIC,43
234488,TENT ONLY NONELECTRIC,26
234490,RV ELECTRIC,11
234490,STANDARD NONELECTRIC,40
234493,CABIN ELECTRIC,1
234498,GROUP STANDARD AREA NONELECTRIC,1
234499,GROUP STANDARD NONELECTRIC,2
234501,GROUP STANDARD NONELECTRIC,2
234501,STANDARD NONELECTRIC,33
234502,STANDARD NONELECTRIC,38
234502,TENT ONLY NONELECTRIC,1
234503,GROUP STANDARD AREA NONELECTRIC,1
234504,RV ELECTRIC,10
234504,STANDARD ELECTRIC,9
234504,STANDARD NONELECTRIC,44
234504,WALK TO,7
234505,STANDARD ELECTRIC,6
234506,CABIN ELECTRIC,1
234507,CABIN NONELECTRIC,1
234508,GROUP SHELTER ELECTRIC,1
234509,STANDARD NONELECTRIC,5
234509,WALK TO,4
234510,STANDARD NONELECTRIC,7
234510,TENT ONLY NONELECTRIC,8
234511,CABIN NONELECTRIC,1
234512,STANDARD NONELECTRIC,13
234512,TENT ONLY NONELECTRIC,1
234512,WALK TO,3
234513,STANDARD NONELECTRIC,36
234513,TENT ONLY NONELECTRIC,10
234514,GROUP STANDARD NONELECTRIC,1
234515,CABIN NONELECTRIC,1
234516,GROUP STANDARD NONELECTRIC,1
234519,GROUP STANDARD NONELECTRIC,1
234520,CABIN NONELECTRIC,1
234521,CABIN NONELECTRIC,1
234522,CABIN NONELECTRIC,1
234523,CABIN NONELECTRIC,1
234524,GROUP TENT ONLY AREA NONELECTRIC,2
234526,GROUP TENT ONLY AREA NONELECTRIC,50
234527,STANDARD NONELECTRIC,37
234528,CABIN NONELECTRIC,1
234529,GROUP STANDARD NONELECTRIC,2
234529,STANDARD NONELECTRIC,51
234530,EQUESTRIAN NONELECTRIC,8
234531,CABIN NONELECTRIC,1
234532,CABIN NONELECTRIC,1
234533,GROUP STANDARD ELECTRIC,1
234534,STANDARD NONELECTRIC,7
234534,TENT ONLY NONELECTRIC,3
234534,WALK TO,1
234535,STANDARD NONELECTRIC,16
234536,STANDARD NONELECTRIC,4
234536,TENT ONLY NONELECTRIC,5
234537,STANDARD NONELECTRIC,12
234537,TENT ONLY NONELECTRIC,7
234538,STANDARD NONELECTRIC,10
234538,TENT ONLY NONELECTRIC,9
234539,MANAGEMENT,1
234539,STANDARD NONELECTRIC,26
234540,STANDARD NONELECTRIC,24
234540,TENT ONLY NONELECTRIC,5
234541,TENT ONLY NONELECTRIC,19
234542,TENT ONLY NONELECTRIC,15
234543,TENT ONLY NONELECTRIC,16
234544,STANDARD NONELECTRIC,24
234544,TENT ONLY NONELECTRIC,23
234545,TENT ONLY NONELECTRIC,16
234546,STANDARD NONELECTRIC,16
234546,TENT ONLY NONELECTRIC,5
234546,WALK TO,1
234547,STANDARD NONELECTRIC,17
234548,STANDARD NONELECTRIC,17
234549,STANDARD NONELECTRIC,10
234551,STANDARD NONELECTRIC,14
234552,STANDARD NONELECTRIC,15
234554,GROUP STANDARD AREA NONELECTRIC,1
234555,GROUP STANDARD AREA NONELECTRIC,5
234557,GROUP STANDARD AREA NONELECTRIC,1
234557,STANDARD ELECTRIC,32
234557,STANDARD NONELECTRIC,81
234557,TENT ONLY NONELECTRIC,2
234557,WALK TO,6
234558,GROUP STANDARD NONELECTRIC,3
234558,STANDARD NONELECTRIC,21
234563,GROUP STANDARD AREA NONELECTRIC,2
234563,STANDARD NONELECTRIC,46
234564,GROUP STANDARD ELECTRIC,5
234565,CABIN NONELECTRIC,1
234566,CABIN NONELECTRIC,1
234567,CABIN NONELECTRIC,1
234568,CABIN NONELECTRIC,1
234569,CABIN NONELECTRIC,1
234570,CABIN ELECTRIC,1
234572,CABIN NONELECTRIC,1
234573,GROUP STANDARD NONELECTRIC,1
234574,STANDARD ELECTRIC,6
234574,STANDARD NONELECTRIC,12
234575,STANDARD ELECTRIC,35
234575,STANDARD NONELECTRIC,15
234576,GROUP STANDARD NONELECTRIC,1
234577,MANAGEMENT,3
234577,STANDARD NONELECTRIC,54
234578,MANAGEMENT,4
234578,STANDARD NONELECTRIC,37
234579,MANAGEMENT,1
234579,STANDARD NONELECTRIC,18
234580,CABIN NONELECTRIC,1
234581,CABIN NONELECTRIC,1
234582,CABIN NONELECTRIC,1
234583,STANDARD ELECTRIC,6
234583,STANDARD NONELECTRIC,17
234584,CABIN NONELECTRIC,1
234585,CABIN NONELECTRIC,1
234586,CABIN ELECTRIC,6
234586,GROUP STANDARD NONELECTRIC,1
234586,STANDARD NONELECTRIC,18
234587,STANDARD NONELECTRIC,15
234587,TENT ONLY NONELECTRIC,2
234589,GROUP STANDARD NONELECTRIC,2
234590,STANDARD ELECTRIC,27
234590,STANDARD NONELECTRIC,7
234590,TENT ONLY NONELECTRIC,8
234591,EQUESTRIAN NONELECTRIC,4
234591,STANDARD NONELECTRIC,11
234592,STANDARD NONELECTRIC,27
234592,WALK TO,7
234593,GROUP STANDARD NONELECTRIC,4
234594,STANDARD NONELECTRIC,15
234595,STANDARD NONELECTRIC,8
234596,MANAGEMENT,1
234596,STANDARD NONELECTRIC,43
234597,GROUP STANDARD NONELECTRIC,1
234598,STANDARD NONELECTRIC,10
234599,GROUP STANDARD AREA ELECTRIC,1
234600,CABIN NONELECTRIC,1
234601,CABIN NONELECTRIC,1
234605,CABIN NONELECTRIC,1
234606,RV ELECTRIC,20
234606,STANDARD NONELECTRIC,19
234607,CABIN NONELECTRIC,1
234608,STANDARD NONELECTRIC,26
234609,CABIN NONELECTRIC,1
234611,CABIN ELECTRIC,1
234612,STANDARD NONELECTRIC,43
234613,MANAGEMENT,1
234613,STANDARD NONELECTRIC,22
234613,WALK TO,1
234614,STANDARD NONELECTRIC,9
234615,GROUP STANDARD NONELECTRIC,2
234616,STANDARD NONELECTRIC,9
234616,TENT ONLY NONELECTRIC,3
234617,STANDARD NONELECTRIC,40
234617,TENT ONLY NONELECTRIC,1
234618,STANDARD NONELECTRIC,13
234619,STANDARD NONELECTRIC,13
234620,MANAGEMENT,3
234620,STANDARD NONELECTRIC,10
234621,CABIN NONELECTRIC,1
234626,GROUP STANDARD AREA NONELECTRIC,1
234627,GROUP STANDARD AREA NONELECTRIC,1
234628,MANAGEMENT,11
234628,TENT ONLY NONELECTRIC,11
234629,CABIN NONELECTRIC,9
234630,CABIN ELECTRIC,1
234631,CABIN NONELECTRIC,1
234632,GROUP SHELTER NONELECTRIC,1
234633,MANAGEMENT,1
234633,STANDARD ELECTRIC,9
234633,STANDARD NONELECTRIC,20
234643,GROUP TENT ONLY AREA NONELECTRIC,1
234643,TENT ONLY NONELECTRIC,11
234647,STANDARD ELECTRIC,46
234647,STANDARD NONELECTRIC,5
234648,STANDARD ELECTRIC,4
234648,STANDARD NONELECTRIC,32
234649,GROUP STANDARD NONELECTRIC,1
234649,STANDARD ELECTRIC,4
234649,STANDARD NONELECTRIC,7
234650,STANDARD NONELECTRIC,35
234651,MANAGEMENT,4
234651,STANDARD ELECTRIC,43
234653,GROUP STANDARD NONELECTRIC,2
234653,STANDARD NONELECTRIC,51
234653,TENT ONLY NONELECTRIC,4
234654,CABIN ELECTRIC,1
234655,GROUP TENT ONLY AREA NONELECTRIC,1
234656,STANDARD NONELECTRIC,7
234657,CABIN ELECTRIC,1
234658,GROUP TENT ONLY AREA NONELECTRIC,1
234659,CABIN NONELECTRIC,1
234660,CABIN ELECTRIC,1
234661,CABIN NONELECTRIC,1
234662,STANDARD NONELECTRIC,32
234663,GROUP STANDARD NONELECTRIC,1
234664,MANAGEMENT,1
234665,GROUP SHELTER ELECTRIC,2
234665,OVERNIGHT SHELTER ELECTRIC,1
234665,SHELTER NONELECTRIC,10
234665,TENT ONLY NONELECTRIC,17
234667,CABIN ELECTRIC,1
234669,GROUP STANDARD NONELECTRIC,5
234670,STANDARD ELECTRIC,35
234670,TENT ONLY NONELECTRIC,17
234671,CABIN NONELECTRIC,1
234672,MANAGEMENT,7
234672,STANDARD NONELECTRIC,17
234673,CABIN NONELECTRIC,1
234674,GROUP TENT ONLY AREA NONELECTRIC,5
234674,MANAGEMENT,8
234674,RV NONELECTRIC,20
234674,STANDARD NONELECTRIC,16
234674,TENT ONLY NONELECTRIC,25
234674,WALK TO,98
234675,CABIN ELECTRIC,1
234676,STANDARD ELECTRIC,12
234676,STANDARD NONELECTRIC,18
234677,STANDARD ELECTRIC,45
234677,STANDARD NONELECTRIC,14
234677,TENT ONLY NONELECTRIC,2
234678,EQUESTRIAN NONELECTRIC,1
234679,GROUP EQUESTRIAN,1
234680,CABIN NONELECTRIC,1
234681,CABIN ELECTRIC,1
234682,CABIN ELECTRIC,1
234683,CABIN NONELECTRIC,1
234684,TENT ONLY NONELECTRIC,12
234685,GROUP TENT ONLY AREA NONELECTRIC,3
234685,MANAGEMENT,1
234685,RV NONELECTRIC,57
234685,TENT ONLY NONELECTRIC,29
234686,STANDARD NONELECTRIC,11
234686,TENT ONLY NONELECTRIC,16
234688,STANDARD ELECTRIC,18
234688,STANDARD NONELECTRIC,19
234691,STANDARD NONELECTRIC,24
234692,STANDARD NONELECTRIC,32
234693,STANDARD NONELECTRIC,23
234700,GROUP SHELTER NONELECTRIC,2
234700,STANDARD NONELECTRIC,44
234703,STANDARD NONELECTRIC,11
234704,GROUP STANDARD NONELECTRIC,1
234704,MANAGEMENT,12
234704,STANDARD ELECTRIC,141
234704,STANDARD NONELECTRIC,29
234704,TENT ONLY ELECTRIC,1
234704,TENT ONLY NONELECTRIC,12
234705,GROUP STANDARD NONELECTRIC,1
234706,CABIN ELECTRIC,1
234707,CABIN ELECTRIC,1
234708,GROUP STANDARD AREA NONELECTRIC,15
234708,GROUP STANDARD ELECTRIC,9
234708,STANDARD ELECTRIC,19
234708,STANDARD NONELECTRIC,17
234709,MANAGEMENT,2
234709,STANDARD NONELECTRIC,31
234710,CABIN ELECTRIC,1
234711,STANDARD NONELECTRIC,41
234711,TENT ONLY NONELECTRIC,2
234713,CABIN ELECTRIC,1
234714,TENT ONLY NONELECTRIC,20
234715,TENT ONLY NONELECTRIC,7
234717,GROUP STANDARD NONELECTRIC,9
234718,STANDARD ELECTRIC,20
234718,STANDARD NONELECTRIC,19
234719,EQUESTRIAN NONELECTRIC,5
234719,STANDARD NONELECTRIC,25
234719,TENT ONLY NONELECTRIC,2
234720,STANDARD NONELECTRIC,4
234721,CABIN NONELECTRIC,1
234722,MANAGEMENT,20
234722,STANDARD NONELECTRIC,14
234722,TENT ONLY NONELECTRIC,4
234723,EQUESTRIAN NONELECTRIC,21
234724,GROUP STANDARD AREA NONELECTRIC,1
234724,STANDARD NONELECTRIC,30
234726,RV ELECTRIC,27
234726,TENT ONLY ELECTRIC,29
234726,TENT ONLY NONELECTRIC,5
234727,STANDARD ELECTRIC,10
234728,STANDARD NONELECTRIC,17
234729,TENT ONLY NONELECTRIC,11
234730,STANDARD NONELECTRIC,14
234730,TENT ONLY NONELECTRIC,2
234731,STANDARD NONELECTRIC,11
234732,STANDARD NONELECTRIC,10
234733,STANDARD NONELECTRIC,5
234733,TENT ONLY NONELECTRIC,8
234734,CABIN NONELECTRIC,1
234736,STANDARD NONELECTRIC,62
234737,STANDARD NONELECTRIC,12
234737,TENT ONLY NONELECTRIC,1
234738,EQUESTRIAN NONELECTRIC,3
234738,STANDARD NONELECTRIC,15
234739,STANDARD NONELECTRIC,8
234739,TENT ONLY NONELECTRIC,3
234740,STANDARD NONELECTRIC,27
234743,GROUP EQUESTRIAN,1
234745,CABIN NONELECTRIC,4
234749,GROUP STANDARD AREA NONELECTRIC,1
234750,GROUP STANDARD AREA NONELECTRIC,1
234751,GROUP STANDARD NONELECTRIC,4
234752,GROUP TENT ONLY AREA NONELECTRIC,2
234752,RV NONELECTRIC,4
234752,STANDARD NONELECTRIC,84
234752,TENT ONLY NONELECTRIC,60
234753,GROUP TENT ONLY AREA NONELECTRIC,16
234755,GROUP STANDARD NONELECTRIC,1
234756,STANDARD NONELECTRIC,31
234756,TENT ONLY NONELECTRIC,14
234757,MANAGEMENT,1
234757,STANDARD NONELECTRIC,12
234759,EQUESTRIAN NONELECTRIC,35
234760,GROUP TENT ONLY AREA NONELECTRIC,1
234761,STANDARD NONELECTRIC,3
234761,TENT ONLY NONELECTRIC,7
234762,STANDARD NONELECTRIC,35
234763,STANDARD NONELECTRIC,33
234765,STANDARD NONELECTRIC,10
234765,TENT ONLY NONELECTRIC,8
234767,STANDARD ELECTRIC,10
234771,CABIN NONELECTRIC,1
234772,STANDARD NONELECTRIC,10
234773,STANDARD NONELECTRIC,12
234774,STANDARD NONELECTRIC,14
234775,STANDARD NONELECTRIC,8
234776,MANAGEMENT,1
234776,STANDARD NONELECTRIC,21
234777,STANDARD NONELECTRIC,79
234778,STANDARD NONELECTRIC,50
234779,STANDARD NONELECTRIC,23
234780,GROUP STANDARD AREA NONELECTRIC,1
234781,GROUP STANDARD AREA NONELECTRIC,1
234782,BOAT IN,34
234782,EQUESTRIAN NONELECTRIC,8
234782,MANAGEMENT,5
234782,STANDARD NONELECTRIC,5
234782,TENT ONLY NONELECTRIC,24
234784,GROUP TENT ONLY AREA NONELECTRIC,1
234785,STANDARD NONELECTRIC,11
234786,GROUP STANDARD AREA NONELECTRIC,1
234788,MANAGEMENT,1
234788,STANDARD NONELECTRIC,9
234789,STANDARD NONELECTRIC,21
234790,CABIN NONELECTRIC,2
234791,STANDARD NONELECTRIC,12
234792,LOOKOUT,1
234793,CABIN NONELECTRIC,1
234794,STANDARD NONELECTRIC,15
234794,TENT ONLY NONELECTRIC,9
234795,MANAGEMENT,1
234795,STANDARD NONELECTRIC,14
234795,TENT ONLY NONELECTRIC,1
235764,GROUP STANDARD NONELECTRIC,1
235764,MANAGEMENT,1
235764,STANDARD NONELECTRIC,22
236938,BOAT IN,6
236991,BOAT IN,12
237056,BOAT IN,4
238331,GROUP STANDARD NONELECTRIC,3
238333,GROUP STANDARD NONELECTRIC,1
239417,STANDARD NONELECTRIC,9
239417,TENT ONLY NONELECTRIC,2
239417,WALK TO,16
239632,GROUP STANDARD NONELECTRIC,1
240242,GROUP STANDARD NONELECTRIC,1
240242,STANDARD NONELECTRIC,20
240242,TENT ONLY NONELECTRIC,2
245489,MANAGEMENT,1
245489,STANDARD NONELECTRIC,31
246027,CABIN ELECTRIC,1
246520,STANDARD NONELECTRIC,15
246852,MANAGEMENT,1
246852,STANDARD NONELECTRIC,18
246855,MANAGEMENT,1
246855,STANDARD NONELECTRIC,31
246855,WALK TO,10
246856,STANDARD NONELECTRIC,8
246890,RV NONELECTRIC,8
246890,TENT ONLY NONELECTRIC,6
246892,RV ELECTRIC,26
246892,TENT ONLY NONELECTRIC,10
246894,MANAGEMENT,1
246894,RV NONELECTRIC,25
246894,TENT ONLY NONELECTRIC,10
246895,GROUP STANDARD AREA NONELECTRIC,4
247219,STANDARD NONELECTRIC,10
247322,STANDARD NONELECTRIC,13
247366,STANDARD NONELECTRIC,7
247571,MANAGEMENT,3
247571,STANDARD NONELECTRIC,65
247571,TENT ONLY NONELECTRIC,18
247591,GROUP STANDARD NONELECTRIC,1
247591,STANDARD NONELECTRIC,71
247595,CABIN NONELECTRIC,1
247596,CABIN NONELECTRIC,1
247602,STANDARD NONELECTRIC,36
247603,STANDARD NONELECTRIC,22
247661,GROUP STANDARD NONELECTRIC,4
247661,MANAGEMENT,16
247661,STANDARD ELECTRIC,34
247661,STANDARD NONELECTRIC,235
247661,TENT ONLY NONELECTRIC,33
247663,STANDARD ELECTRIC,23
247663,STANDARD NONELECTRIC,49
247663,TENT ONLY NONELECTRIC,6
247664,MANAGEMENT,13
247664,TENT ONLY NONELECTRIC,48
247762,STANDARD NONELECTRIC,50
247785,STANDARD NONELECTRIC,34
247785,TENT ONLY NONELECTRIC,25
247867,STANDARD NONELECTRIC,24
249254,STANDARD NONELECTRIC,79
249291,STANDARD NONELECTRIC,40
249308,STANDARD NONELECTRIC,137
249312,MANAGEMENT,33
249312,STANDARD NONELECTRIC,134
249579,GROUP STANDARD NONELECTRIC,1
249579,STANDARD NONELECTRIC,7
249979,STANDARD NONELECTRIC,33
249979,TENT ONLY NONELECTRIC,3
249981,BOAT IN,147
249981,HIKE TO,14
249981,MANAGEMENT,1
249982,TENT ONLY NONELECTRIC,27
249989,GROUP STANDARD AREA NONELECTRIC,5
249989,STANDARD NONELECTRIC,24
249989,TENT ONLY NONELECTRIC,3
249995,GROUP SHELTER ELECTRIC,1
249995,MANAGEMENT,1
249995,STANDARD NONELECTRIC,31
249999,GROUP SHELTER ELECTRIC,3
249999,STANDARD NONELECTRIC,69
250001,STANDARD NONELECTRIC,41
250001,TENT ONLY NONELECTRIC,5
250002,GROUP RV AREA NONELECTRIC,1
250002,RV NONELECTRIC,27
250004,GROUP STANDARD AREA NONELECTRIC,1
250009,GROUP TENT ONLY AREA NONELECTRIC,2
250009,MANAGEMENT,16
250009,RV NONELECTRIC,5
250009,STANDARD NONELECTRIC,26
250010,GROUP STANDARD AREA NONELECTRIC,2
250010,STANDARD NONELECTRIC,18
250012,LOOKOUT,1
250013,RV ELECTRIC,25
250019,CABIN ELECTRIC,1
250021,MANAGEMENT,1
250021,STANDARD NONELECTRIC,13
250021,TENT ONLY NONELECTRIC,2
250024,GROUP TENT ONLY AREA NONELECTRIC,1
250026,GROUP STANDARD ELECTRIC,1
250026,MANAGEMENT,2
250026,STANDARD ELECTRIC,40
250026,STANDARD NONELECTRIC,7
250027,CABIN ELECTRIC,1
250028,MANAGEMENT,1
250028,STANDARD NONELECTRIC,17
250028,TENT ONLY NONELECTRIC,1
250031,EQUESTRIAN NONELECTRIC,5
250031,GROUP TENT ONLY AREA NONELECTRIC,1
250031,STANDARD NONELECTRIC,56
250032,MANAGEMENT,3
250032,STANDARD NONELECTRIC,41
250033,CABIN ELECTRIC,1
250035,STANDARD NONELECTRIC,20
250036,BOAT IN,17
250037,CABIN ELECTRIC,2
250038,CABIN NONELECTRIC,1
250039,GROUP STANDARD NONELECTRIC,1
250039,STANDARD NONELECTRIC,3
250040,SHELTER NONELECTRIC,1
250040,STANDARD NONELECTRIC,19
250041,CABIN NONELECTRIC,1
250042,MANAGEMENT,1
250042,STANDARD NONELECTRIC,9
250043,CABIN NONELECTRIC,1
250044,GROUP STANDARD NONELECTRIC,2
250044,STANDARD NONELECTRIC,1
250045,GROUP TENT ONLY AREA NONELECTRIC,2
250045,STANDARD NONELECTRIC,17
250046,MANAGEMENT,1
250046,STANDARD NONELECTRIC,5
250046,TENT ONLY NONELECTRIC,5
250047,GROUP STANDARD NONELECTRIC,1
250796,GROUP STANDARD NONELECTRIC,1
250796,MANAGEMENT,2
250796,STANDARD ELECTRIC,49
250850,EQUESTRIAN ELECTRIC,12
250850,EQUESTRIAN NONELECTRIC,7
250850,STANDARD NONELECTRIC,5
250860,MANAGEMENT,3
250860,STANDARD NONELECTRIC,9
250874,TENT ONLY NONELECTRIC,4
250877,GROUP SHELTER NONELECTRIC,7
250877,RV NONELECTRIC,6
250877,SHELTER NONELECTRIC,25
250877,STANDARD NONELECTRIC,28
250877,WALK TO,14
250901,GROUP TENT ONLY AREA NONELECTRIC,1
250901,STANDARD ELECTRIC,1
250901,STANDARD NONELECTRIC,21
250985,STANDARD NONELECTRIC,54
250985,TENT ONLY NONELECTRIC,4
250985,WALK TO,3
251008,GROUP TENT ONLY AREA NONELECTRIC,14
251160,GROUP STANDARD NONELECTRIC,1
251160,STANDARD NONELECTRIC,30
251160,TENT ONLY NONELECTRIC,6
251161,GROUP EQUESTRIAN,1
251263,GROUP TENT ONLY AREA NONELECTRIC,10
251264,GROUP STANDARD ELECTRIC,1
251274,MANAGEMENT,1
251274,STANDARD NONELECTRIC,33
251351,STANDARD NONELECTRIC,29
251352,CABIN ELECTRIC,1
251353,YES,15
251354,CABIN ELECTRIC,1
251355,STANDARD ELECTRIC,44
251356,STANDARD NONELECTRIC,11
251357,STANDARD NONELECTRIC,14
251358,GROUP STANDARD AREA NONELECTRIC,1
251358,STANDARD NONELECTRIC,12
251359,STANDARD NONELECTRIC,18
251359,TENT ONLY NONELECTRIC,2
251360,GROUP STANDARD NONELECTRIC,1
251361,STANDARD ELECTRIC,21
251361,STANDARD NONELECTRIC,1
251362,STANDARD NONELECTRIC,44
251363,MANAGEMENT,4
251363,RV NONELECTRIC,6
251363,TENT ONLY NONELECTRIC,1
251364,STANDARD NONELECTRIC,25
251365,TENT ONLY NONELECTRIC,17
251365,WALK TO,9
251430,MANAGEMENT,4
251430,RV NONELECTRIC,10
251430,SHELTER NONELECTRIC,1
251430,STANDARD NONELECTRIC,112
251430,TENT ONLY NONELECTRIC,2
251431,GROUP STANDARD NONELECTRIC,2
251431,MANAGEMENT,2
251431,RV ELECTRIC,41
251431,RV NONELECTRIC,40
251431,STANDARD ELECTRIC,47
251431,STANDARD NONELECTRIC,34
251431,TENT ONLY NONELECTRIC,70
251433,STANDARD NONELECTRIC,40
251434,EQUESTRIAN NONELECTRIC,5
251434,GROUP STANDARD AREA NONELECTRIC,4
251434,RV NONELECTRIC,58
251434,TENT ONLY NONELECTRIC,15
251435,STANDARD NONELECTRIC,18
251435,TENT ONLY NONELECTRIC,5
251436,STANDARD NONELECTRIC,24
251436,TENT ONLY NONELECTRIC,2
251437,STANDARD NONELECTRIC,15
251438,STANDARD ELECTRIC,16
251445,STANDARD NONELECTRIC,119
251446,STANDARD NONELECTRIC,12
251447,MANAGEMENT,1
251447,STANDARD NONELECTRIC,27
251448,STANDARD NONELECTRIC,38
251448,TENT ONLY NONELECTRIC,5
251449,STANDARD NONELECTRIC,31
251451,STANDARD NONELECTRIC,22
251452,STANDARD NONELECTRIC,16
251454,EQUESTRIAN NONELECTRIC,9
251467,CABIN ELECTRIC,3
251467,MANAGEMENT,2
251467,RV ELECTRIC,48
251468,EQUESTRIAN ELECTRIC,22
251469,STANDARD NONELECTRIC,9
251469,TENT ONLY NONELECTRIC,15
251470,MANAGEMENT,1
251470,STANDARD NONELECTRIC,15
251471,STANDARD NONELECTRIC,27
251472,EQUESTRIAN NONELECTRIC,13
251534,RV NONELECTRIC,23
251534,TENT ONLY NONELECTRIC,45
251535,GROUP STANDARD NONELECTRIC,3
251535,MANAGEMENT,14
251535,STANDARD NONELECTRIC,6
251535,TENT ONLY NONELECTRIC,5
251536,GROUP STANDARD AREA NONELECTRIC,1
251536,STANDARD NONELECTRIC,10
251537,MANAGEMENT,2
251537,STANDARD NONELECTRIC,47
251538,STANDARD NONELECTRIC,21
251544,GROUP TENT ONLY AREA NONELECTRIC,6
