FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName, ALL TERRAIN/OHV, DIFFICULT HIKING, HORSE,ACCESSIBLE SWIMMING,AMPHITHEATER,ANTIQUING,ARCHERY,AUTO TOURING,BACKPACKING,BADMINTON,BEACH CAMPING,BEACHCOMBING,BERRY PICKING,BIKING,BIRD WATCHING,BIRDING,BOAT RENTAL,BOATING,CAMPING,CANOEING,CAVING,CLAM DIGGING,CLIMBING,CRABBING,CRAWFISHING,CROSS COUNTRY SKIING,CULTURAL ACTIVITIES,DAY USE AREA,DISC GOLF,DIVING,DOWNHILL SKIING,EDUCATIONAL PROGRAMS,EMERGENCY SERVICES,ENVIRONMENTAL EDUCATION,EVENING PROGRAMS,FIRE LOOKOUTS/CABINS OVERNIGHT,FISH HATCHERY,FISH VIEWING SITE,FISHING,GOLD PANNING,GOLF,GONDOLA RIDES,GUIDED INTERPRETIVE WALKS,HIKING,HIKING TRAIL,HISTORIC & CULTURAL SITE,HISTORIC SITES,HORSE CAMPING,HORSEBACK RIDING,HOTEL/LODGE/RESORT FS OWNED,HOTEL/LODGE/RESORT PRIVATELY OWNED,HUNTING,ICE CLIMBING,ICE FISHING,ICE SKATING,INFORMATION SITE,INTERPRETIVE PROGRAMS,JET SKIING,KAYAKING,LOOKOUT TOWER,MARINA,MOTEL,MOTOR BOAT,MOUNTAIN BIKING,MOUNTAIN CLIMBING,MUSEUM,MUSHROOM PICKING,NON-MOTORIZED BOATING,OBSERVATION SITE,OFF HIGHWAY VEHICLE,OFF HIGHWAY VEHICLE TRAILS,OFF ROAD VEHICLE TRAILS,ORGANIZATION SITE FS OWNED,OTHER RECREATION CONCESSION SITE,PADDLE BOATING,PADDLING,PHOTOGRAPHY,PICNIC TABLES,PICNICKING,PLAYGROUND PARK SPECIALIZED SPORT SITE,RAFTING,RANGER STATION,RECREATION PROGRAMS,RECREATIONAL SHOOTING,RECREATIONAL VEHICLES,RIVER TRIPS,ROCK CLIMBING,SAILBOARDING,SAILING,SCENIC DRIVE,SCUBA DIVING,SEA KAYAKING,SHUFFLE BOARD,SKIING,SLEDDING,SNORKELING,SNOW TUBING,SNOWBOARDING,SNOWMOBILE,SNOWMOBILE TRAILS,SNOWMOBILING,SNOWSHOEING,SOCCER FIELDS,SOFTBALL FIELDS,STAR GAZING,STARGAZING,SURFING,SWIMMING,SWIMMING SITE,TRAILS,TUBING,VISITOR CENTER,WATER ACCESS,WATER ACTIVITIES,WATER SKIING,WATER SPORTS,WHALE WATCHING,WHITEWATER RAFTING,WILD HORSE VIEWING,WILDERNESS,WILDLIFE VIEWING,WINDSURFING,WINERY TOURS,WINTER SPORTS,WOOD CUTTING
233141,131,1084.0,WANAKI LOOP,-94.521389,47.378611,24,"BOATING,CAMPING,FISHING,BIKING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE,INTERPRETIVE PROGRAMS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233142,131,1075.0,BOISE CREEK,-123.658333,40.944722,17,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
233143,131,16822.0,COTTONWOOD CABIN,-120.642222,48.021944,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233144,131,1084.0,WINNIE CAMPGROUND,-94.316389,47.425,33,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233145,131,1084.0,KNUTSON DAM,-94.483333,47.451111,13,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,WATER SPORTS,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
233146,131,1085.0,CRESCENT LAKE (MN),-90.773144,47.836756,19,"BOATING,CAMPING,FISHING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233147,131,1085.0,Sawbill Lake Campground - Superior National Forest,-90.885278,47.863056,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233148,131,1032.0,ROSEBUD ATV,-111.326111,38.100556,4,"CAMPING,WILDLIFE VIEWING,HUNTING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233149,131,1032.0,LOWER BOWNS,-111.27683600000002,38.106372,5,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233150,131,1032.0,TASHA EQUESTRIAN,-111.660833,38.623611,10,"CAMPING,HIKING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233151,131,1018.0,MOOSE CREEK CABIN,-112.255,46.525278,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE,WINTER SPORTS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233152,131,1033.0,JOES VALLEY PAVILION GROUP SITE A,-111.286944,39.306389,1,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233153,126,1854.0,Eagleview Group Campground (Reservation),-123.493056,43.497778,1,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233154,126,1854.0,Lone Pine Group Campground (Reservation),-122.946389,43.383611,1,"CAMPING,BIKING,WATER SPORTS,FISH HATCHERY",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233158,131,2337.0,CHILDS GLACIER RECREATION AREA,-144.762778,60.660833,9,"CAMPING,WILDLIFE VIEWING,HIKING",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233160,131,1012.0,KELLY FORKS CABIN,-115.258889,46.716389,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,RANGER STATION,KAYAKING,STAR GAZING,SCENIC DRIVE,RAFTING,MUSHROOM PICKING,TUBING,INFORMATION SITE,VISITOR CENTER,OFF HIGHWAY VEHICLE TRAILS,BERRY PICKING,CLIMBING",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
233161,131,1068.0,MASTERSON GROUP CAMPGROUND,-122.847222,39.73777800000001,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,HUNTING,CANOEING,PADDLE BOATING,NON-MOTORIZED BOATING",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233162,131,1068.0,GRAY PINE GROUP CAMPGROUND,-122.653333,39.357222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,MOUNTAIN BIKING,OFF HIGHWAY VEHICLE,OFF ROAD VEHICLE TRAILS,RECREATIONAL VEHICLES",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233164,131,1050.0,HOPPER CREEK GROUP CAMP,-79.508889,37.560278,1,"CAMPING,FISHING,HIKING,BACKPACKING,HUNTING,KAYAKING,CANOEING",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233165,131,1085.0,EAST BEARSKIN LAKE CAMPGROUND,-90.393889,48.036944,31,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS,SWIMMING SITE,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
233166,131,1012.0,LIZ CREEK CABIN,-115.289444,46.48027800000001,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,PICNICKING,PHOTOGRAPHY,BACKPACKING,HUNTING,MOUNTAIN BIKING,HISTORIC & CULTURAL SITE,STAR GAZING,SCENIC DRIVE,MUSHROOM PICKING,BERRY PICKING,ORGANIZATION SITE FS OWNED",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233167,131,1033.0,INDIAN CREEK GUARD STATION,-111.458056,39.140833,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233168,131,1033.0,SEELY CREEK GUARD STATION,-111.429444,39.312222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233169,131,1093.0,KENTUCKY CAMP CABIN AND HEADQUARTERS BUILDING,-110.716667,31.733333,1,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING,HISTORIC SITES,WINERY TOURS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
233170,130,511.0,KIMBALL BEND PARK,-97.498056,32.123333,36,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
233171,131,2336.0,TWELVEMILE CABIN,-132.725833,55.366389,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233172,131,1081.0,AuTrain Lake Campground,-86.83805600000002,46.391667,34,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233173,131,1081.0,BAY FURNACE CAMPGROUND,-86.708333,46.438333,49,"BOATING,CAMPING,FISHING,BIKING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233174,131,1081.0,PETES LAKE CAMPGROUND,-86.59700000000001,46.228189,47,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233176,131,1050.0,ELIZABETH FURNACE GROUP CAMP,-78.320833,38.931667,2,"CAMPING,FISHING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233177,131,1093.0,HALF MOON RANCH,-109.955342,31.946372,1,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,MOUNTAIN BIKING,HORSEBACK RIDING,ROCK CLIMBING,MUSEUM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233178,131,1093.0,SHAW HOUSE,-109.955556,31.926389,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233179,131,2336.0,STARRIGAVAN CREEK CABIN,-135.362778,57.129722,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233180,131,1077.0,LEWIS at FRENCH MEADOWS,-120.416944,39.130278,34,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING,KAYAKING,CANOEING,SCENIC DRIVE,NON-MOTORIZED BOATING",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233181,131,1017.0,BEAVER CREEK CAMPGROUND,-111.372778,44.861389,63,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,BACKPACKING,MOUNTAIN BIKING,STAR GAZING,MUSHROOM PICKING",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
